plate,brand,model,teamName,technicianName,priority,status,category,description,symptoms,locationLabel,latitude,longitude,cost,reportedAt,assignedAt,startedAt,completedAt,dueDate
สข-5590,Isuzu,MU-X,ทีม E (ภาคอีสาน),ช่างกิตติ,normal,completed,เบรก,แอร์ไม่เย็น คอมเพรสเซอร์ไม่ตัด,ลมร้อน,นิคมอุตสาหกรรมบางปู,13.522566,100.662057,6134,2026-02-12T11:28:33.289Z,2026-02-12T12:51:50.395Z,2026-02-12T18:51:30.849Z,2026-02-14T10:29:19.461Z,2026-02-15T22:49:18.713Z
สข-3692,Isuzu,Elf,ทีม B (ภาคเหนือ),ช่างสมชาย,urgent,completed,แอร์,ยางแตกและแม็กดุ้งระหว่างทาง,พวงมาลัยสั่น,ตึกสำนักงานใหญ่ สุขุมวิท,13.738449,100.578827,1851,2025-12-14T18:45:09.979Z,2025-12-14T22:30:03.099Z,2025-12-15T03:55:43.215Z,2025-12-16T01:47:30.102Z,2025-12-19T09:13:59.015Z
สข-5802,Toyota,Fortuner,ทีม D (ภาคใต้),ช่างเอก,high,completed,ระบบไฟฟ้า,ยางแตกและแม็กดุ้งระหว่างทาง,พวงมาลัยสั่น,นิคมอุตสาหกรรมแหลมฉบัง,13.058243,100.892446,4054,2026-02-16T20:32:38.547Z,2026-02-16T22:35:56.762Z,2026-02-17T04:11:34.736Z,2026-02-18T04:41:48.509Z,2026-02-20T06:46:58.999Z
นว-6990,Toyota,Fortuner,ทีม C (ภาคตะวันออก),ช่างกิตติ,high,completed,ตัวถัง,ความร้อนขึ้นสูง หม้อน้ำรั่ว,เกจความร้อนขึ้น H,นิคมอุตสาหกรรมแหลมฉบัง,13.100275,100.911143,7857,2026-01-07T09:36:12.527Z,2026-01-07T13:13:19.668Z,2026-01-07T16:18:19.633Z,2026-01-09T08:05:50.799Z,2026-01-13T01:40:00.321Z
สข-2964,Isuzu,D-Max,ทีม E (ภาคอีสาน),ช่างสมชาย,urgent,completed,แอร์,เครื่องยนต์สตาร์ทไม่ติด สตาร์ทเตอร์เสีย,สตาร์ทเงียบ,นิคมอุตสาหกรรมแหลมฉบัง,13.074360,100.928813,7727,2026-02-12T22:50:02.370Z,2026-02-13T00:02:37.252Z,2026-02-13T02:28:14.739Z,2026-02-14T02:23:56.974Z,2026-02-16T01:37:01.585Z
ขก-9097,Ford,Everest,ทีม A (กรุงเทพฯ),ช่างนพดล,high,completed,ตัวถัง,น้ำมันเครื่องรั่วซึมใต้ท้องรถ,มีคราบน้ำมันพื้น,ตึกสำนักงานใหญ่ สุขุมวิท,13.759624,100.536190,1625,2026-04-08T04:11:46.638Z,2026-04-08T06:03:54.894Z,2026-04-08T08:44:27.176Z,2026-04-09T23:41:54.965Z,2026-04-13T06:55:52.196Z
ชบ-1317,Mitsubishi,Pajero Sport,ทีม C (ภาคตะวันออก),ช่างมานะ,normal,completed,ระบบไฟฟ้า,น้ำมันเครื่องรั่วซึมใต้ท้องรถ,มีคราบน้ำมันพื้น,สี่แยกปฐมพร ชุมพร,10.476308,99.168626,8380,2026-02-06T10:22:29.188Z,2026-02-06T12:42:45.721Z,2026-02-06T15:20:53.614Z,2026-02-08T07:18:17.941Z,2026-02-12T13:19:05.516Z
ขก-4566,Mitsubishi,Triton,ทีม E (ภาคอีสาน),ช่างมานะ,normal,completed,ตัวถัง,ความร้อนขึ้นสูง หม้อน้ำรั่ว,เกจความร้อนขึ้น H,ทางหลวงหมายเลข 118 (ดอยสะเก็ด),18.890272,99.232245,3491,2026-01-21T05:09:18.725Z,2026-01-21T07:33:36.414Z,2026-01-21T15:05:45.102Z,2026-01-22T23:04:34.981Z,2026-01-26T10:50:43.883Z
ชบ-8723,Toyota,Fortuner,ทีม A (กรุงเทพฯ),ช่างศักดิ์ชัย,urgent,completed,ตัวถัง,เบรกมีเสียงดังและเบรกไม่อยู่,เสียงดังเอี๊ยด,ถนนมิตรภาพ โคราช,14.974769,102.113792,3233,2026-02-07T11:07:00.825Z,2026-02-07T14:10:38.393Z,2026-02-07T21:45:58.791Z,2026-02-08T11:18:08.133Z,2026-02-14T01:04:22.273Z
กท-5994,Toyota,Hilux Revo,ทีม C (ภาคตะวันออก),ช่างศักดิ์ชัย,normal,completed,แอร์,น้ำมันเครื่องรั่วซึมใต้ท้องรถ,มีคราบน้ำมันพื้น,ถนนมิตรภาพ โคราช,15.003430,102.109770,4035,2026-02-02T09:02:34.944Z,2026-02-02T12:26:52.448Z,2026-02-02T15:45:43.212Z,2026-02-04T01:24:00.228Z,2026-02-06T21:56:22.779Z
นว-1835,Toyota,Commuter,ทีม C (ภาคตะวันออก),ช่างเอก,high,completed,ตัวถัง,ความร้อนขึ้นสูง หม้อน้ำรั่ว,เกจความร้อนขึ้น H,สนามบินสุวรรณภูมิ,13.707653,100.744305,5754,2025-12-13T21:36:03.414Z,2025-12-14T00:27:40.381Z,2025-12-14T03:55:36.968Z,2025-12-15T11:11:59.283Z,2025-12-19T22:46:27.014Z
นว-9313,Isuzu,MU-X,ทีม D (ภาคใต้),ช่างมานะ,low,completed,เบรก,ระบบไฟหน้าช็อต หลอดขาดหมด,ไฟส่องสว่างไม่ทำงาน,มอเตอร์เวย์ ขาออก กม. 45,13.497884,100.994840,4883,2026-02-07T13:27:39.945Z,2026-02-07T15:29:42.647Z,2026-02-07T19:20:38.332Z,2026-02-08T13:31:16.504Z,2026-02-14T07:03:08.151Z
นว-8395,Isuzu,MU-X,ทีม D (ภาคใต้),ช่างกิตติ,normal,completed,เครื่องยนต์,แอร์ไม่เย็น คอมเพรสเซอร์ไม่ตัด,ลมร้อน,สี่แยกปฐมพร ชุมพร,10.496897,99.195907,6391,2026-01-05T15:28:22.962Z,2026-01-05T16:58:35.512Z,2026-01-05T19:45:06.055Z,2026-01-06T09:59:37.643Z,2026-01-10T22:32:18.685Z
กท-1520,Toyota,Fortuner,ทีม A (กรุงเทพฯ),ช่างวิชัย,high,completed,เบรก,ความร้อนขึ้นสูง หม้อน้ำรั่ว,เกจความร้อนขึ้น H,ลานจอดรถ บิ๊กซี พระราม 4,13.731329,100.584379,7056,2026-05-09T17:51:59.878Z,2026-05-09T20:37:15.283Z,2026-05-09T23:29:23.244Z,2026-05-11T07:33:19.613Z,2026-05-14T06:34:10.835Z
กท-3494,Mitsubishi,Pajero Sport,ทีม D (ภาคใต้),ช่างศักดิ์ชัย,high,completed,ช่วงล่าง,แอร์ไม่เย็น คอมเพรสเซอร์ไม่ตัด,ลมร้อน,จุดพักรถ ปตท. อยุธยา,14.247214,100.635610,2351,2026-02-15T22:22:00.722Z,2026-02-16T00:28:02.907Z,2026-02-16T06:21:45.138Z,2026-02-17T18:44:47.715Z,2026-02-21T04:05:45.954Z
ชร-4713,Nissan,Navara,ทีม A (กรุงเทพฯ),ช่างมานะ,high,completed,ช่วงล่าง,ยางแตกและแม็กดุ้งระหว่างทาง,พวงมาลัยสั่น,นิคมอุตสาหกรรมบางปู,13.550796,100.667186,1793,2026-04-21T06:10:39.057Z,2026-04-21T07:42:24.529Z,2026-04-21T10:30:55.329Z,2026-04-22T22:00:32.321Z,2026-04-27T02:26:05.580Z
ขก-2457,Isuzu,Elf,ทีม B (ภาคเหนือ),ช่างเอก,high,completed,เบรก,เครื่องยนต์สตาร์ทไม่ติด สตาร์ทเตอร์เสีย,สตาร์ทเงียบ,ถนนมิตรภาพ โคราช,14.976417,102.076948,8979,2026-02-27T23:48:07.836Z,2026-02-28T01:15:38.688Z,2026-02-28T04:39:13.512Z,2026-03-01T06:07:52.189Z,2026-03-05T07:57:26.369Z
สข-1041,Nissan,Navara,ทีม D (ภาคใต้),ช่างกิตติ,normal,completed,ตัวถัง,ยางแตกและแม็กดุ้งระหว่างทาง,พวงมาลัยสั่น,ทางหลวงหมายเลข 118 (ดอยสะเก็ด),18.892829,99.276867,7158,2026-03-03T01:14:54.056Z,2026-03-03T02:15:13.036Z,2026-03-03T07:03:59.780Z,2026-03-04T14:05:36.634Z,2026-03-09T08:48:00.826Z
นว-6469,Toyota,Commuter,ทีม B (ภาคเหนือ),ช่างสมชาย,normal,completed,เบรก,คลัตช์ลื่น เข้าเกียร์ไม่ได้,เหยียบคลัตช์จม,นิคมอุตสาหกรรมบางปู,13.516761,100.622561,6822,2025-12-28T22:58:36.906Z,2025-12-29T00:37:42.550Z,2025-12-29T05:33:00.776Z,2025-12-30T20:53:50.001Z,2026-01-03T19:54:34.347Z
สข-2601,Nissan,Urvan,ทีม B (ภาคเหนือ),ช่างกิตติ,normal,completed,เบรก,คลัตช์ลื่น เข้าเกียร์ไม่ได้,เหยียบคลัตช์จม,ทางหลวงหมายเลข 118 (ดอยสะเก็ด),18.895204,99.251054,3484,2026-02-20T13:01:46.315Z,2026-02-20T15:44:19.739Z,2026-02-20T19:10:05.384Z,2026-02-22T02:06:40.017Z,2026-02-26T21:30:44.642Z
นว-1458,Ford,Everest,ทีม A (กรุงเทพฯ),ช่างเอก,high,completed,แอร์,แบตเตอรี่เสื่อม ไฟไม่พอสตาร์ท,ไฟหน้าปัดโชว์,สี่แยกปฐมพร ชุมพร,10.516435,99.164283,1225,2026-03-02T16:30:19.097Z,2026-03-02T19:50:39.765Z,2026-03-02T23:52:47.442Z,2026-03-03T18:46:38.158Z,2026-03-06T09:47:13.339Z
สข-6972,Ford,Ranger,ทีม E (ภาคอีสาน),ช่างสุชาติ,high,completed,ช่วงล่าง,ความร้อนขึ้นสูง หม้อน้ำรั่ว,เกจความร้อนขึ้น H,มอเตอร์เวย์ ขาออก กม. 45,13.515158,100.982680,8405,2026-04-20T12:12:14.148Z,2026-04-20T14:23:01.292Z,2026-04-20T21:52:05.954Z,2026-04-22T03:52:43.512Z,2026-04-23T16:10:27.974Z
นว-3076,Mitsubishi,Pajero Sport,ทีม C (ภาคตะวันออก),ช่างนพดล,low,completed,เบรก,เครื่องยนต์สตาร์ทไม่ติด สตาร์ทเตอร์เสีย,สตาร์ทเงียบ,ตึกสำนักงานใหญ่ สุขุมวิท,13.751952,100.560417,7578,2026-02-27T09:23:57.525Z,2026-02-27T12:23:06.647Z,2026-02-27T15:15:21.313Z,2026-02-28T04:09:52.418Z,2026-03-02T21:36:58.742Z
กท-5182,Isuzu,D-Max,ทีม C (ภาคตะวันออก),ช่างเอก,normal,in_progress,เบรก,แบตเตอรี่เสื่อม ไฟไม่พอสตาร์ท,ไฟหน้าปัดโชว์,ตึกสำนักงานใหญ่ สุขุมวิท,13.755781,100.543778,0,2026-03-06T05:16:23.014Z,2026-03-06T08:36:02.360Z,2026-03-06T15:05:40.448Z,,2026-03-09T19:42:20.649Z
สข-7185,Nissan,Navara,ทีม A (กรุงเทพฯ),ช่างกิตติ,high,completed,เบรก,น้ำมันเครื่องรั่วซึมใต้ท้องรถ,มีคราบน้ำมันพื้น,จุดพักรถ ปตท. อยุธยา,14.225947,100.604670,7963,2026-02-25T12:17:58.157Z,2026-02-25T15:22:12.850Z,2026-02-25T20:25:45.317Z,2026-02-27T16:10:56.110Z,2026-03-02T04:34:23.966Z
ชบ-1081,Isuzu,Elf,ทีม B (ภาคเหนือ),ช่างวิชัย,urgent,completed,ตัวถัง,ยางแตกและแม็กดุ้งระหว่างทาง,พวงมาลัยสั่น,ถนนมิตรภาพ โคราช,15.001654,102.081145,3223,2026-02-04T02:37:57.871Z,2026-02-04T04:55:38.702Z,2026-02-04T12:12:12.361Z,2026-02-06T01:18:46.394Z,2026-02-07T04:02:40.441Z
นว-1040,Isuzu,Elf,ทีม E (ภาคอีสาน),ช่างวิชัย,normal,completed,แอร์,ความร้อนขึ้นสูง หม้อน้ำรั่ว,เกจความร้อนขึ้น H,ถนนมิตรภาพ โคราช,14.970710,102.079745,3284,2026-02-02T06:33:21.149Z,2026-02-02T08:48:58.518Z,2026-02-02T12:00:05.424Z,2026-02-03T09:04:09.605Z,2026-02-06T11:56:51.878Z
ชบ-9481,Ford,Ranger,ทีม B (ภาคเหนือ),ช่างมานะ,high,completed,เครื่องยนต์,ความร้อนขึ้นสูง หม้อน้ำรั่ว,เกจความร้อนขึ้น H,ลานจอดรถ บิ๊กซี พระราม 4,13.704795,100.567492,8351,2025-12-22T09:15:59.461Z,2025-12-22T11:33:36.317Z,2025-12-22T14:43:11.712Z,2025-12-23T09:44:46.034Z,2025-12-29T04:14:32.574Z
ชบ-4646,Mitsubishi,Pajero Sport,ทีม A (กรุงเทพฯ),ช่างสมชาย,normal,completed,ระบบไฟฟ้า,เบรกมีเสียงดังและเบรกไม่อยู่,เสียงดังเอี๊ยด,จุดพักรถ ปตท. อยุธยา,14.268609,100.642569,6843,2026-01-04T12:43:53.349Z,2026-01-04T15:26:54.901Z,2026-01-04T22:51:48.943Z,2026-01-08T15:54:23.684Z,2026-01-08T06:53:05.691Z
ชร-2704,Isuzu,D-Max,ทีม E (ภาคอีสาน),ช่างสุชาติ,urgent,waiting_parts,ตัวถัง,ยางแตกและแม็กดุ้งระหว่างทาง,พวงมาลัยสั่น,มอเตอร์เวย์ ขาออก กม. 45,13.544633,100.991985,0,2026-04-19T07:43:47.181Z,2026-04-19T10:15:04.495Z,2026-04-19T13:20:50.633Z,,2026-04-24T13:55:52.600Z
ชบ-4334,Nissan,Navara,ทีม E (ภาคอีสาน),ช่างวิชัย,normal,completed,ระบบไฟฟ้า,แอร์ไม่เย็น คอมเพรสเซอร์ไม่ตัด,ลมร้อน,มอเตอร์เวย์ ขาออก กม. 45,13.500588,101.020596,5683,2026-01-28T13:08:49.699Z,2026-01-28T16:49:33.177Z,2026-01-29T00:01:09.320Z,2026-01-30T17:21:22.449Z,2026-02-03T15:33:49.920Z
ชร-7951,Isuzu,Elf,ทีม D (ภาคใต้),ช่างมานะ,normal,completed,ตัวถัง,แบตเตอรี่เสื่อม ไฟไม่พอสตาร์ท,ไฟหน้าปัดโชว์,ถนนมิตรภาพ โคราช,14.988508,102.073589,7058,2025-12-28T03:40:28.385Z,2025-12-28T07:36:25.972Z,2025-12-28T15:30:33.825Z,2025-12-29T17:37:47.693Z,2025-12-31T05:04:07.316Z
ชร-2963,Ford,Everest,ทีม E (ภาคอีสาน),ช่างมานะ,high,waiting_parts,แอร์,เบรกมีเสียงดังและเบรกไม่อยู่,เสียงดังเอี๊ยด,ทางหลวงหมายเลข 118 (ดอยสะเก็ด),18.895634,99.263645,0,2026-04-18T09:58:10.839Z,2026-04-18T13:54:06.940Z,2026-04-18T17:46:14.007Z,,2026-04-22T20:47:48.921Z
ชร-5448,Nissan,Urvan,ทีม A (กรุงเทพฯ),ช่างศักดิ์ชัย,normal,completed,แอร์,สายพานขาดคาเครื่อง,เสียงดังปังในห้องเครื่อง,ตึกสำนักงานใหญ่ สุขุมวิท,13.755578,100.568525,5094,2026-01-17T23:07:42.432Z,2026-01-18T01:31:20.213Z,2026-01-18T06:29:33.048Z,2026-01-19T19:57:51.576Z,2026-01-23T08:13:14.108Z
